Timestamp(ns),IMG_num, Position_X(m),Position_Y(m),Position_Z(m),qx,qy,qz,qw, Rotation_X(rad),Rotation_Y(rad),Rotation_Z(rad)
3.32368E+12,2154,-20.183,-0.143,-4.769,-0.06,0.88,0.14,0.45,-0.16,2.16,0.35
3.3237E+12,2155,-20.193,-0.143,-4.763,-0.06,0.88,0.14,0.45,-0.16,2.16,0.35
3.32373E+12,2156,-20.198,-0.144,-4.759,-0.06,0.88,0.14,0.45,-0.16,2.16,0.35
3.32375E+12,2157,-20.203,-0.144,-4.756,-0.06,0.88,0.14,0.45,-0.16,2.16,0.35
3.32377E+12,2158,-20.209,-0.144,-4.751,-0.06,0.88,0.14,0.45,-0.16,2.16,0.35
3.32378E+12,2159,-20.218,-0.146,-4.746,-0.06,0.88,0.14,0.45,-0.16,2.16,0.35
3.32382E+12,2160,-20.225,-0.146,-4.741,-0.06,0.88,0.14,0.45,-0.16,2.16,0.35
3.32383E+12,2161,-20.234,-0.147,-4.736,-0.06,0.88,0.14,0.45,-0.16,2.16,0.35
3.32387E+12,2162,-20.24,-0.148,-4.732,-0.06,0.88,0.14,0.45,-0.16,2.16,0.35
3.32388E+12,2163,-20.251,-0.15,-4.725,-0.07,0.88,0.14,0.45,-0.16,2.16,0.35
3.32392E+12,2164,-20.256,-0.151,-4.722,-0.07,0.88,0.14,0.45,-0.16,2.16,0.35
3.32393E+12,2165,-20.261,-0.152,-4.718,-0.07,0.88,0.14,0.45,-0.16,2.16,0.35
3.32395E+12,2166,-20.267,-0.153,-4.714,-0.07,0.88,0.14,0.45,-0.16,2.16,0.35
3.32397E+12,2167,-20.273,-0.154,-4.711,-0.07,0.88,0.14,0.45,-0.16,2.16,0.35
3.32398E+12,2168,-20.284,-0.156,-4.704,-0.07,0.88,0.14,0.45,-0.16,2.16,0.36
3.32402E+12,2169,-20.29,-0.157,-4.7,-0.07,0.88,0.14,0.45,-0.16,2.16,0.36
3.32403E+12,2170,-20.301,-0.159,-4.694,-0.07,0.88,0.14,0.45,-0.16,2.16,0.36
3.32407E+12,2171,-20.307,-0.16,-4.69,-0.07,0.88,0.14,0.45,-0.16,2.16,0.36
3.32408E+12,2172,-20.318,-0.162,-4.683,-0.07,0.88,0.15,0.45,-0.17,2.16,0.36
3.32412E+12,2173,-20.324,-0.163,-4.679,-0.07,0.88,0.15,0.45,-0.17,2.16,0.36
3.32413E+12,2174,-20.331,-0.164,-4.675,-0.07,0.88,0.15,0.45,-0.17,2.16,0.36
3.32415E+12,2175,-20.337,-0.165,-4.671,-0.07,0.88,0.15,0.45,-0.17,2.16,0.36
3.32417E+12,2176,-20.347,-0.167,-4.664,-0.07,0.88,0.15,0.45,-0.17,2.16,0.36
3.3242E+12,2177,-20.354,-0.168,-4.66,-0.07,0.88,0.15,0.45,-0.17,2.16,0.36
3.32422E+12,2178,-20.361,-0.169,-4.656,-0.07,0.88,0.15,0.45,-0.17,2.16,0.36
3.32423E+12,2179,-20.367,-0.17,-4.652,-0.07,0.88,0.15,0.45,-0.17,2.16,0.36
3.32425E+12,2180,-20.378,-0.172,-4.644,-0.07,0.88,0.15,0.45,-0.17,2.16,0.36
3.32428E+12,2181,-20.384,-0.173,-4.64,-0.07,0.88,0.15,0.45,-0.17,2.16,0.36
3.3243E+12,2182,-20.395,-0.175,-4.633,-0.07,0.88,0.15,0.45,-0.17,2.16,0.36
3.32433E+12,2183,-20.407,-0.176,-4.625,-0.07,0.88,0.15,0.45,-0.17,2.16,0.37
3.32437E+12,2184,-20.413,-0.177,-4.62,-0.07,0.88,0.15,0.45,-0.17,2.16,0.37
3.32438E+12,2185,-20.419,-0.178,-4.617,-0.07,0.88,0.15,0.45,-0.17,2.16,0.37
3.3244E+12,2186,-20.43,-0.18,-4.609,-0.07,0.88,0.15,0.45,-0.17,2.16,0.37
3.32443E+12,2187,-20.442,-0.182,-4.6,-0.07,0.88,0.15,0.45,-0.17,2.16,0.37
3.32447E+12,2188,-20.448,-0.183,-4.595,-0.07,0.88,0.15,0.45,-0.17,2.16,0.37
3.32448E+12,2189,-20.454,-0.184,-4.592,-0.07,0.88,0.15,0.45,-0.17,2.16,0.37
3.3245E+12,2190,-20.46,-0.185,-4.587,-0.07,0.88,0.15,0.45,-0.17,2.16,0.37
3.32452E+12,2191,-20.466,-0.186,-4.583,-0.07,0.88,0.15,0.45,-0.17,2.16,0.37
3.32453E+12,2192,-20.472,-0.187,-4.579,-0.07,0.88,0.15,0.45,-0.17,2.16,0.37
3.32455E+12,2193,-20.478,-0.188,-4.575,-0.07,0.88,0.15,0.45,-0.17,2.16,0.37
3.32457E+12,2194,-20.485,-0.189,-4.571,-0.07,0.88,0.15,0.45,-0.17,2.16,0.37
3.32458E+12,2195,-20.492,-0.19,-4.567,-0.07,0.88,0.15,0.45,-0.17,2.16,0.37
3.3246E+12,2196,-20.497,-0.191,-4.563,-0.07,0.88,0.15,0.45,-0.17,2.16,0.37
3.32462E+12,2197,-20.504,-0.192,-4.559,-0.07,0.88,0.15,0.45,-0.18,2.16,0.37
3.32463E+12,2198,-20.51,-0.192,-4.555,-0.07,0.88,0.15,0.45,-0.18,2.16,0.37
